0,0,0,0,0,0,0,21,0,0,0,0,0,33,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,15,0,0,0,0,12,0,0,20,1,0,68,0,1,0,83,0,0,0,0,0,0,2,0,20,0,4,12,0,11,0,6,0,9,0,0,0,19,0,12,0,0,0,1,0,0,0
0,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,26,0,7,13,0,0,0,0,0,7,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,27,22,0,0,0,0,0,60,11,0,0,0,0,14,0,0,0,0,23,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,60,0,0,0,0,0,0,0,0,0,15,5,0,0,12,8,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,6,19,11,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,9,0,0
0,0,0,0,2,0,0,23,0,0,33,0,0,0,0,0,0,19,0,3,0,0,0,0,16,0,0,0,0,0,0,10,0,0,15,0,0,0,2,0,13,0,0,0,0,0,0,1,0,0,0,0,0,0,22,2,0,0,0,0,3,23,0,0,28,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,21,0,0,6,0,0,0,0,0,0,4,0,6,0,0,59,15,0,0,0
0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,0,0,0,9,0,11,3,0,0,26,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,9,0,0,5
0,0,0,0,0,6,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,1,0,0,27,0,0,0,0,0,0,0,0,0,0,15,0,0,4,20,0,0,14,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,2,0
0,0,0,0,29,11,56,0,0,0,0,7,0,0,0,0,0,0,0,0,0,2,32,0,0,22,5,0,0,0,0,40,0,15,0,0,0,3,0,0,0,0,0,19,0,29,0,5,0,52,18,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,21,0,0,0,0,0,22,22,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,11,0,0,34,0,0,60,0,0,19,0,0,0,0,0,9,0,0,0,0,8,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,5,13,0,0,0,0,0,0,0,0,83,0,0,0,2,0,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0
0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,12,0,0,0,28,0,0,0,0,0,0,0,0,0,13,47,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,15,0,0,0,7,0,0,5,0,24,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,48,0,12
0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,23,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,0,0,2,0,0,1,0,0,33,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,45,0,0,0,3,5,6,0,0,0
0,0,0,0,0,0,0,0,3,14,0,3,0,0,10,0,0,0,0,0,0,0,0,6,0,1,0,0,89,0,0,0,0,0,36,9,0,0,0,0,0,0,0,0,0,0,11,26,0,0,0,0,14,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,4,0,0,0,15,0,0,0,8,8,0,0,0,5,0,50,0,0,0,0,0
0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,14,0,0,0,13,6,0,21,0,0,24,0,19,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,34,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,11,2,0,0,6,3,0,0,0,0,0,5
0,0,0,0,6,5,7,0,0,0,0,26,0,0,0,0,32,0,4,0,0,0,0,0,0,4,0,7,0,0,0,3,0,12,0,0,20,0,0,0,0,4,0,0,0,0,0,0,2,8,59,0,0,22,0,0,0,0,5,16,0,0,0,0,0,9,0,0,0,0,0,0,43,8,0,0,0,0,0,0,0,0,0,58,0,0,0,7,0,0,0,0,0,2,0,0,2,0,0,0
0,34,0,0,0,0,0,24,0,0,0,0,0,0,33,4,0,0,0,0,6,0,0,0,0,0,0,0,3,18,18,0,3,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,31,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,8,0,0,18,0,4,0,0,0,0,0,0,0,0,19,0,0,27,0,0,0,0,0,0,29
0,0,0,0,2,0,0,17,0,0,0,7,14,16,0,3,0,8,0,23,0,0,0,0,0,0,0,4,0,0,0,0,0,0,44,0,0,0,28,0,0,0,0,21,0,0,0,0,0,10,16,5,0,0,0,2,0,0,45,0,0,5,0,0,0,0,0,7,22,0,0,0,0,0,0,0,0,0,0,0,1,0,26,0,12,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0
0,0,0,0,76,69,41,0,0,0,0,13,0,0,0,0,22,0,0,0,1,14,4,0,0,0,0,0,0,0,0,2,0,17,0,0,13,0,0,0,0,0,0,8,0,0,0,0,4,31,86,0,0,22,0,0,0,0,0,19,1,0,2,0,0,47,15,0,0,0,0,0,31,15,0,0,0,0,0,2,0,0,22,13,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,5,0,0,0,0,0,5,0,0,0,60,0,0,0,5,0,12,0,0,0,0,0,0,0,0,0,0,0,29,0,12,0,0,0,0,0,0,0,0,37,0,0,6,1,18,0,0,0,0,0,3,0,0,0,0,0,4,0,0,4,0,9,0,7,0,0,0,16,0,0,0,1,24,0,0,0,0,0,0,17,7,0,1,68,0,0,4,0,0,11,0,22,0,0,0,0,0,0
0,15,0,0,12,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,44,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,16,6,0,0,0,0,9,0,0,0,6,0,0,0,0,2,0,4,0,7,22,6,0,0,0,6,0,0,0,18,0,42,0,0,0,5,0,0,4,0,0,0,0,0
0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,21,89,0,0,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,43,0,0,15,0,0,0,0,13,0,0,0,11,0,0,0,0,45,6,0,0,0,0,0,0,0,0,0,2,19,0,0,0,0,0,6,8,8,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,44,0,0,0,0,0
0,184,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,18,0,0,0,0,0,0,0,0,8,0,0,42,0,4,14,0,0,5,3,0,0,0,25,20,2,0,0,72,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,3,0,0,0,42,0,8,2,0,0,0,0,0,6,14,6,0,0,29,0,0,0,1,0,3,65
3,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,6,0,18,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,14,0,0,0,0,36,0,0,0,0,0,0,0,0,0,9,1,2,0,13,0,0,29,0,63,0,0,0,4,0,0
0,0,8,0,48,0,0,0,0,0,0,7,0,10,0,0,40,28,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,50,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,19,0,0,0,0,0,11,0,0,0,0,0,1,21,0,0,0,0,0,45,0,4,0,0,0,0,0,0,0,0,77,0,0,82,0,0,0,25,0,0,0,0,0,0,0,0,0
0,20,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,3,0,0,12,4,0,8,0,0,0,0,0,16,0,20,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8,0,24,0,0,4,0,0,0,0,0,8,0,0,0,0,7,0,0,0,0,15,85,7
0,0,0,1,5,20,18,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,12,0,0,17,0,0,0,0,0,50,0,0,0,0,3,0,4,0,0,0,0,0,0,1,0,0,0,19,0,0,0,13,0,0,0,0,0,63,0,0,0,0,0,14,6,0,0,0,0,0,12,0,6,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,3,0,1,0,0,0,0,0,0
6,4,0,0,0,0,0,0,0,0,6,0,0,15,0,0,0,0,0,0,36,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,6,13,0,0,0,0,0,0,0,0,0,0,0,7,0,36,0,10,0,0,0,0,0,29,0,0,0,0,0,22,0,0,9
0,28,80,7,5,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,9,24,0,19,0,0,0,3,0,42,0,0,16,0,0,0,0,2,69,0,0,8,13,0,0,0,0,0,20,0,0,4,0,0,30,0,0,6,0,3,5,24,0,0,3,0,0,0,4,0,0,2,0,6,0,0,0,0,80,0,0,0,0,0,0,0,0,0,73,58,0,11,0,0,0,0,4,0,0,5
0,0,0,0,0,9,50,0,1,0,0,6,15,0,0,0,0,0,0,0,0,0,20,0,0,13,0,0,0,0,0,0,0,3,0,0,0,0,0,7,13,0,0,14,0,0,0,0,0,7,10,6,0,66,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,8,8,0,0,0,0,0,0,0,4,0,17,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,121,0,7,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,19,0,0,0,0,0,0,0,4,0,0,20,0,0,2,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,11,0,15,0,0,1,0,0,0,0,40,62,0,5,16,13,0,0,0,0,12,19
0,9,79,0,0,0,0,0,0,0,0,0,0,2,0,7,0,0,0,0,0,0,0,0,28,0,0,0,0,14,0,0,0,4,0,69,0,0,0,0,0,3,44,0,0,0,0,0,15,0,0,9,0,0,10,0,1,17,0,0,0,0,0,13,0,0,0,0,0,5,1,20,13,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,20,0,0,8,36,1,0,0,0,7,4
7,0,0,0,0,0,0,0,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,54,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3
7,0,0,4,0,0,0,0,15,0,0,0,12,13,0,0,0,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,29,0,0,2,0,15,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,25,0,0,20,3,0,3,0,0,0,31,0,60,0,0,0,0,0,0
35,0,7,0,0,5,0,0,11,0,0,0,8,0,0,0,0,0,47,0,0,0,4,0,0,0,37,0,0,5,34,0,0,0,0,8,0,0,3,0,29,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,0,0,3,0,34,0,0,14,0,0,0,0,0,0,1,0,1,0,3,0,0,0,0,55,3,2,7,0,0,1,0,0,0,0,0,42,0,0,0,0,0,0,0,0
0,9,29,0,0,8,0,0,0,0,7,0,0,0,7,0,0,0,0,0,0,22,0,0,0,0,0,0,15,3,0,0,0,0,0,13,0,26,44,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,36,4,0,0,0,0,0,0,6,0,0,0,0,5,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,13,119
0,0,0,0,0,0,0,5,0,0,10,0,0,0,6,0,19,11,0,3,0,0,0,0,21,8,0,0,0,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,30,0,0,2,0,0,11,3,0,0,0,12,0,0,0,0,6,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,10,0,0,0,36,0,0,0,0,3,0,0,6,0,0,0,37,0,0,0,0,0,0,0,0,0,2,8,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14,0,0,0,0,10,0,0,0,0,16,0,0,6,0,0,0,0,0,5,0,0,13,113,0,0,0,0,0,29,0,20,0,0,0,23,0,1
0,0,0,2,0,11,27,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,46,0,0,0,0,0,30,4,0,0,0,0,11,16,0,0,0,0,0,49,75,0,0,0,0,12,0,0,0,0,0,22,0,62,0,0,0,0,0,0,0,0,0,0,0,0,11
50,0,0,26,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,18,0,0,25,0,0,0,0,0,0,0,0,0,3,15,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,17,0,0,63,0,0,0,0,0,37,0,1,0,0,56,0,0,0,0,40,0,6,0,0,0,7,0,1,0,0,0,20,0,36,0,0,3,23,0,0
0,0,0,0,12,0,0,0,0,0,0,0,0,1,0,96,5,0,0,0,26,0,0,0,0,0,0,9,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,25,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,41,8,0,0,0,0,0,0,0,0,2,7,0,0,0,0,5,2,0,0,0,0,0,0
13,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,2,0,0,4,0,0,0,2,0,0,0,0,0,20,0,0,15,0,0,0,13,2,0,0,0,0,0,0,0,8,0,0,92,0,0,8,0,0,0,0,11,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,1,0,0,0,0,0,17,0,1,0,55,7,0,0,2,0,0,0,0,0,17,0
0,7,0,0,78,5,3,0,0,5,0,24,0,0,0,0,52,13,0,0,0,0,8,0,10,31,0,0,0,0,0,0,3,19,13,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,24,26,0,0,0,0,0,6,39,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0
0,11,0,0,66,9,0,0,0,0,0,0,0,0,11,0,18,0,0,0,0,0,59,0,16,86,0,0,0,0,0,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,16,4,0,0,0,0,5,8,14,0,0,0,0,49,22,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4
0,14,177,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,31,5,0,0,0,11,72,0,0,28,0,0,4,6,0,9,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,10,0,75,0,0,12,0,0,0,0,0,0,0,3,0,20,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,42,0,0,0,4,0,0,0,0,0,71,0
1,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,7,19,0,0,0,9,5,0,1,0,0,0,0,0
0,0,0,0,0,55,41,0,0,0,15,21,0,0,0,0,10,0,0,0,0,0,22,0,0,22,0,0,0,0,0,19,0,13,0,0,66,0,0,0,3,0,0,0,0,46,0,0,0,0,14,0,0,0,18,0,0,0,0,7,0,0,0,0,17,19,0,0,0,0,0,0,4,17,5,0,0,0,20,0,0,0,0,0,0,0,96,0,0,0,0,0,0,3,5,8,0,0,0,0
0,6,28,0,4,0,0,0,0,22,0,3,0,22,26,0,0,0,0,0,0,34,0,0,0,0,0,0,0,73,0,0,0,0,0,30,0,10,10,0,8,0,0,0,0,0,0,0,92,0,0,1,0,18,0,0,0,46,0,0,0,0,0,0,0,0,0,0,1,0,4,36,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,11,0,0,0,31,0,0,14,0,0,0,14
0,0,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,8,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,5,8,4,0,0,0
0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,16,45,0,0,0,0,0,0,0,0,0,1,54,0,0,0,5,0,0,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,55,0,10,0,0,0
0,27,8,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,16,0,12,0,0,0,6,6,0,0,0,0,0,0,6,0,0,17,0,0,0,36,0,1,0,0,0,8,0,0,75,0,0,46,0,0,0,0,0,18,0,0,0,0,0,19,10,0,0,0,78,0,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,21,3,0,0,1,0,0,0,0,0,53,10
0,0,0,0,0,0,2,6,0,0,12,0,0,0,10,0,0,83,0,2,0,0,5,0,45,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,20,0,0,0,0,0,4,5,0,3,0,0,0,0,0,0,0,0,6,45,0,4,0,0,0,0,0,0,0,44,0,0,0,0,24,0,0,0,0
0,15,0,1,0,24,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16,0,0,19,0,0,0,0,0,11,0,63,0,3,4,0,0,0,0,0,0,0,0,30,0,0,0,8,16,0,0,7,0,0,0,0,0,0,7,0,0,15,0,79,29,0,1,0,0,0,3,27,0,0,0,2,0,0,0,0,0,28,6,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0
31,0,1,0,0,0,0,0,33,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,23,0,0,0,0,5,0,0,0,0,0,34,0,0,0,4,17,0,0,0,4,12,0,0,0,0,0,18,0,7,0,0,0,3,0,0,0,0,0,20,0,0,0,0,20,10,0,0,0,40,0,15,0,0,40,0,0,0,0,0,0,41,0,5,0,0,0,0,0,0
0,0,0,0,0,0,12,28,0,0,20,0,3,23,0,0,0,0,0,1,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,10,0,0,27,18,0,0,0,6,0,0,0,0,0,0,0,29,10,0,0,0,0,0,0,0,0,119,0,0,0,0,28,0,0,0,0
0,0,0,0,0,0,0,14,0,4,1,0,7,0,0,27,0,2,0,0,6,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,14,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,17,16,0,7,0,0,0,0,0,0,0,81,0,0,0,0,0,0,47,1,0,0,0,0
38,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,13,0,8,14,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,127,0,0,0,0,7,0,0,0,0,10,0,17,0,0,51,22,0,0,0,0,0,13,0,11,0,0,0,1,0,0
0,9,0,16,0,0,0,0,0,0,68,0,0,28,0,0,0,25,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,10,0,0,0,0,0,2,3,0,0,0,0,0,0,14,0,0,0,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,12,11,0,0,1
4,0,0,0,21,53,38,0,0,0,0,27,0,0,0,0,0,0,15,0,0,0,9,0,0,47,7,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,6,0,0,11,0,0,0,24,5,0,0,19,0,0,0,0,0,79,0,0,0,0,0,0,11,17,0,0,0,0,0,39,0,0,0,0,1,0,0,0,0,0,0,0,52,0,0,0,0,0,4,0,0,0,0,0,6,0
0,14,0,0,46,3,18,0,0,0,1,22,0,0,0,0,21,0,0,0,0,0,0,0,0,15,0,6,0,0,0,21,0,6,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,26,8,0,0,0,0,0,0,19,0,29,0,0,0,0,0,11,0,0,0,0,11,0,9,10,0,0,23,29,0,0,0,0,0,14,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,0,0,0,0,7,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,11,10,0,0,0,0,0,14,0,0,0,0,0,0,10,4,0,0,27,0,0,2,17,0,0,0,9,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
0,0,0,14,0,0,0,34,0,0,83,0,0,7,0,0,0,0,0,0,0,0,0,0,22,0,0,0,19,0,0,0,0,0,13,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,1,8,0,0,5,1,0,18,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,45,0,0,0,0,0,0,0,13,12,0,3,0,6,0,0,0,0
8,0,0,1,0,0,0,0,28,0,0,0,46,0,0,0,0,0,7,0,0,0,0,11,0,0,16,0,0,0,14,0,0,0,0,0,0,0,5,0,8,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,127,0,0,0,9,0,0,27,0,0,0,52,0,0,0,0,0,7,24,0,0,1,18,0,0,0,0,0,11,0,0,0,0,0,0,5,0
